Move code, Pile size, Human goes first, depth of tree, percent Wins
17,38,1,7,1.0
17,39,1,7,0.0
17,40,1,7,0.0
18,20,1,7,0.0
18,21,1,7,0.0
18,22,1,7,0.0
18,23,1,7,0.0
18,24,1,7,0.0
18,25,1,7,1.0
18,26,1,7,1.0
18,27,1,7,1.0
18,28,1,7,0.0
18,29,1,7,0.0
18,30,1,7,0.0
18,31,1,7,1.0
18,32,1,7,1.0
18,33,1,7,1.0
18,34,1,7,1.0
18,35,1,7,1.0
18,36,1,7,0.0
18,37,1,7,0.0
18,38,1,7,0.0
18,39,1,7,1.0
18,40,1,7,1.0
19,20,1,7,0.0
19,21,1,7,0.0
19,22,1,7,0.0
19,23,1,7,0.0
19,24,1,7,1.0
19,25,1,7,1.0
19,26,1,7,1.0
19,27,1,7,0.0
19,28,1,7,0.0
19,29,1,7,0.0
19,30,1,7,1.0
19,31,1,7,1.0
19,32,1,7,1.0
19,33,1,7,1.0
19,34,1,7,1.0
19,35,1,7,0.0
19,36,1,7,0.0
19,37,1,7,0.0
19,38,1,7,1.0
19,39,1,7,1.0
19,40,1,7,1.0
20,20,1,7,0.0
20,21,1,7,1.0
20,22,1,7,0.0
20,23,1,7,0.0
20,24,1,7,0.0
20,25,1,7,0.0
20,26,1,7,0.0
20,27,1,7,1.0
20,28,1,7,1.0
20,29,1,7,1.0
20,30,1,7,1.0
20,31,1,7,1.0
20,32,1,7,0.0
20,33,1,7,1.0
20,34,1,7,1.0
20,35,1,7,1.0
20,36,1,7,1.0
20,37,1,7,1.0
20,38,1,7,0.0
20,39,1,7,0.0
20,40,1,7,0.0
21,20,1,7,0.0
21,21,1,7,1.0
21,22,1,7,0.0
21,23,1,7,0.0
21,24,1,7,0.0
21,25,1,7,1.0
21,26,1,7,0.0
21,27,1,7,1.0
21,28,1,7,1.0
21,29,1,7,0.0
21,30,1,7,0.0
21,31,1,7,1.0
21,32,1,7,0.0
21,33,1,7,1.0
21,34,1,7,1.0
21,35,1,7,1.0
21,36,1,7,0.0
21,37,1,7,1.0
21,38,1,7,0.0
21,39,1,7,0.0
21,40,1,7,1.0
22,20,1,7,1.0
22,21,1,7,1.0
22,22,1,7,0.0
22,23,1,7,0.0
22,24,1,7,0.0
22,25,1,7,0.0
22,26,1,7,0.0
22,27,1,7,1.0
22,28,1,7,1.0
22,29,1,7,1.0
22,30,1,7,0.0
22,31,1,7,0.0
22,32,1,7,0.0
22,33,1,7,1.0
22,34,1,7,1.0
22,35,1,7,1.0
22,36,1,7,1.0
22,37,1,7,1.0
22,38,1,7,0.0
22,39,1,7,0.0
22,40,1,7,0.0
23,20,1,7,1.0
23,21,1,7,1.0
23,22,1,7,0.0
23,23,1,7,0.0
23,24,1,7,0.0
23,25,1,7,0.0
23,26,1,7,1.0
23,27,1,7,1.0
23,28,1,7,1.0
23,29,1,7,0.0
23,30,1,7,0.0
23,31,1,7,0.0
23,32,1,7,0.0
23,33,1,7,1.0
23,34,1,7,1.0
23,35,1,7,1.0
23,36,1,7,1.0
23,37,1,7,0.0
23,38,1,7,0.0
23,39,1,7,0.0
23,40,1,7,1.0
24,20,1,7,0.0
24,21,1,7,0.0
24,22,1,7,0.0
24,23,1,7,0.0
24,24,1,7,0.0
24,25,1,7,0.0
24,26,1,7,0.0
24,27,1,7,0.0
24,28,1,7,0.0
24,29,1,7,1.0
24,30,1,7,1.0
24,31,1,7,1.0
24,32,1,7,1.0
24,33,1,7,1.0
24,34,1,7,1.0
24,35,1,7,1.0
24,36,1,7,1.0
24,37,1,7,1.0
24,38,1,7,1.0
24,39,1,7,1.0
24,40,1,7,0.0
25,20,1,7,1.0
25,21,1,7,1.0
25,22,1,7,0.0
25,23,1,7,0.0
25,24,1,7,1.0
25,25,1,7,1.0
25,26,1,7,0.0
25,27,1,7,0.0
25,28,1,7,0.0
25,29,1,7,1.0
25,30,1,7,1.0
25,31,1,7,0.0
25,32,1,7,0.0
25,33,1,7,1.0
25,34,1,7,1.0
25,35,1,7,0.0
25,36,1,7,0.0
25,37,1,7,1.0
25,38,1,7,1.0
25,39,1,7,1.0
25,40,1,7,0.0
26,20,1,7,0.0
26,21,1,7,1.0
26,22,1,7,0.0
26,23,1,7,0.0
26,24,1,7,0.0
26,25,1,7,1.0
26,26,1,7,1.0
26,27,1,7,1.0
26,28,1,7,0.0
26,29,1,7,1.0
26,30,1,7,1.0
26,31,1,7,1.0
26,32,1,7,0.0
26,33,1,7,1.0
26,34,1,7,1.0
26,35,1,7,1.0
26,36,1,7,0.0
26,37,1,7,0.0
26,38,1,7,0.0
26,39,1,7,1.0
26,40,1,7,0.0
27,20,1,7,0.0
27,21,1,7,1.0
27,22,1,7,0.0
27,23,1,7,0.0
27,24,1,7,0.0
27,25,1,7,1.0
27,26,1,7,1.0
27,27,1,7,0.0
27,28,1,7,0.0
27,29,1,7,1.0
27,30,1,7,1.0
27,31,1,7,1.0
27,32,1,7,0.0
27,33,1,7,1.0
27,34,1,7,1.0
27,35,1,7,1.0
27,36,1,7,0.0
27,37,1,7,0.0
27,38,1,7,1.0
27,39,1,7,1.0
27,40,1,7,0.0
28,20,1,7,0.0
28,21,1,7,0.0
28,22,1,7,0.0
28,23,1,7,0.0
28,24,1,7,0.0
28,25,1,7,0.0
28,26,1,7,0.0
28,27,1,7,1.0
28,28,1,7,1.0
28,29,1,7,1.0
28,30,1,7,1.0
28,31,1,7,1.0
28,32,1,7,1.0
28,33,1,7,1.0
28,34,1,7,1.0
28,35,1,7,1.0
28,36,1,7,1.0
28,37,1,7,1.0
28,38,1,7,0.0
28,39,1,7,0.0
28,40,1,7,0.0
29,20,1,7,0.0
29,21,1,7,1.0
29,22,1,7,0.0
29,23,1,7,0.0
29,24,1,7,1.0
29,25,1,7,1.0
29,26,1,7,0.0
29,27,1,7,1.0
29,28,1,7,0.0
29,29,1,7,1.0
29,30,1,7,1.0
29,31,1,7,1.0
29,32,1,7,0.0
29,33,1,7,1.0
29,34,1,7,1.0
29,35,1,7,0.0
29,36,1,7,0.0
29,37,1,7,1.0
29,38,1,7,0.0
29,39,1,7,1.0
29,40,1,7,0.0
30,20,1,7,0.0
30,21,1,7,1.0
30,22,1,7,0.0
30,23,1,7,0.0
30,24,1,7,0.0
30,25,1,7,1.0
30,26,1,7,1.0
30,27,1,7,1.0
30,28,1,7,1.0
30,29,1,7,1.0
30,30,1,7,1.0
30,31,1,7,1.0
30,32,1,7,0.0
30,33,1,7,1.0
30,34,1,7,1.0
30,35,1,7,1.0
30,36,1,7,0.0
30,37,1,7,0.0
30,38,1,7,0.0
30,39,1,7,0.0
30,40,1,7,0.0
1,20,1,8,0.0
1,21,1,8,0.0
1,22,1,8,1.0
1,23,1,8,1.0
1,24,1,8,0.0
1,25,1,8,0.0
1,26,1,8,1.0
1,27,1,8,1.0
1,28,1,8,0.0
1,29,1,8,0.0
1,30,1,8,1.0
1,31,1,8,1.0
1,32,1,8,0.0
1,33,1,8,0.0
1,34,1,8,1.0
1,35,1,8,1.0
1,36,1,8,0.0
1,37,1,8,0.0
1,38,1,8,1.0
1,39,1,8,1.0
1,40,1,8,0.0
2,20,1,8,0.0
2,21,1,8,1.0
2,22,1,8,1.0
2,23,1,8,1.0
2,24,1,8,0.0
2,25,1,8,0.0
2,26,1,8,0.0
2,27,1,8,1.0
2,28,1,8,1.0
2,29,1,8,1.0
2,30,1,8,0.0
2,31,1,8,0.0
2,32,1,8,0.0
2,33,1,8,1.0
2,34,1,8,1.0
2,35,1,8,1.0
2,36,1,8,0.0
2,37,1,8,0.0
2,38,1,8,0.0
2,39,1,8,1.0
2,40,1,8,1.0
3,20,1,8,1.0
3,21,1,8,1.0
3,22,1,8,1.0
3,23,1,8,0.0
3,24,1,8,0.0
3,25,1,8,0.8
3,26,1,8,1.0
3,27,1,8,0.9
3,28,1,8,0.3
3,29,1,8,0.1
3,30,1,8,0.5
3,31,1,8,0.9
3,32,1,8,0.7
3,33,1,8,0.2
3,34,1,8,0.6
3,35,1,8,0.3
3,36,1,8,0.5
3,37,1,8,0.6
3,38,1,8,0.6
3,39,1,8,0.2
3,40,1,8,0.4
4,20,1,8,0.0
4,21,1,8,0.0
4,22,1,8,0.0
4,23,1,8,0.0
4,24,1,8,0.0
4,25,1,8,1.0
4,26,1,8,1.0
4,27,1,8,1.0
4,28,1,8,1.0
4,29,1,8,1.0
4,30,1,8,0.0
4,31,1,8,0.0
4,32,1,8,0.0
4,33,1,8,0.0
4,34,1,8,0.0
4,35,1,8,1.0
4,36,1,8,1.0
4,37,1,8,1.0
4,38,1,8,1.0
4,39,1,8,1.0
4,40,1,8,0.0
5,20,1,8,0.0
5,21,1,8,0.0
5,22,1,8,1.0
5,23,1,8,1.0
5,24,1,8,0.0
5,25,1,8,1.0
5,26,1,8,1.0
5,27,1,8,0.0
5,28,1,8,0.0
5,29,1,8,1.0
5,30,1,8,0.0
5,31,1,8,0.0
5,32,1,8,1.0
5,33,1,8,1.0
5,34,1,8,0.0
5,35,1,8,1.0
5,36,1,8,1.0
5,37,1,8,0.0
5,38,1,8,0.0
5,39,1,8,1.0
5,40,1,8,0.4
6,20,1,8,0.0
6,21,1,8,0.0
6,22,1,8,0.0
6,23,1,8,1.0
6,24,1,8,1.0
6,25,1,8,1.0
6,26,1,8,1.0
6,27,1,8,1.0
6,28,1,8,0.0
6,29,1,8,0.0
6,30,1,8,0.0
6,31,1,8,0.0
6,32,1,8,0.0
6,33,1,8,1.0
6,34,1,8,1.0
6,35,1,8,1.0
6,36,1,8,1.0
6,37,1,8,1.0
6,38,1,8,0.0
6,39,1,8,0.0
6,40,1,8,0.0
7,20,1,8,0.0
7,21,1,8,0.0
7,22,1,8,1.0
7,23,1,8,1.0
7,24,1,8,1.0
7,25,1,8,1.0
7,26,1,8,1.0
7,27,1,8,0.0
7,28,1,8,0.0
7,29,1,8,0.0
7,30,1,8,0.0
7,31,1,8,0.0
7,32,1,8,1.0
7,33,1,8,1.0
7,34,1,8,1.0
7,35,1,8,1.0
7,36,1,8,1.0
7,37,1,8,0.0
7,38,1,8,0.0
7,39,1,8,0.3
7,40,1,8,0.6
8,20,1,8,0.0
8,21,1,8,1.0
8,22,1,8,1.0
8,23,1,8,1.0
8,24,1,8,1.0
8,25,1,8,1.0
8,26,1,8,1.0
8,27,1,8,1.0
8,28,1,8,0.0
8,29,1,8,0.0
8,30,1,8,0.0
8,31,1,8,0.0
8,32,1,8,0.0
8,33,1,8,0.0
8,34,1,8,0.0
8,35,1,8,1.0
8,36,1,8,1.0
8,37,1,8,1.0
8,38,1,8,1.0
8,39,1,8,1.0
8,40,1,8,1.0
9,20,1,8,1.0
9,21,1,8,1.0
9,22,1,8,1.0
9,23,1,8,0.0
9,24,1,8,0.0
9,25,1,8,1.0
9,26,1,8,1.0
9,27,1,8,0.0
9,28,1,8,0.0
9,29,1,8,0.0
9,30,1,8,1.0
9,31,1,8,1.0
9,32,1,8,0.0
9,33,1,8,0.0
9,34,1,8,1.0
9,35,1,8,1.0
9,36,1,8,1.0
9,37,1,8,0.0
9,38,1,8,0.0
9,39,1,8,1.0
9,40,1,8,1.0
10,20,1,8,0.0
10,21,1,8,1.0
10,22,1,8,1.0
10,23,1,8,1.0
10,24,1,8,0.0
10,25,1,8,0.0
10,26,1,8,0.0
10,27,1,8,1.0
10,28,1,8,0.0
10,29,1,8,0.0
10,30,1,8,0.0
10,31,1,8,1.0
10,32,1,8,1.0
10,33,1,8,1.0
10,34,1,8,0.0
10,35,1,8,1.0
10,36,1,8,1.0
10,37,1,8,1.0
10,38,1,8,0.0
10,39,1,8,0.0
10,40,1,8,0.0
11,20,1,8,0.0
11,21,1,8,1.0
11,22,1,8,1.0
11,23,1,8,1.0
11,24,1,8,0.0
11,25,1,8,0.0
11,26,1,8,1.0
11,27,1,8,1.0
11,28,1,8,0.0
11,29,1,8,0.0
11,30,1,8,0.0
11,31,1,8,1.0
11,32,1,8,1.0
11,33,1,8,0.0
11,34,1,8,0.0
11,35,1,8,1.0
11,36,1,8,1.0
11,37,1,8,1.0
11,38,1,8,0.0
11,39,1,8,0.0
11,40,1,8,1.0
12,20,1,8,1.0
12,21,1,8,1.0
12,22,1,8,1.0
12,23,1,8,1.0
12,24,1,8,1.0
12,25,1,8,1.0
12,26,1,8,0.0
12,27,1,8,0.0
12,28,1,8,0.0
12,29,1,8,0.0
12,30,1,8,0.0
12,31,1,8,0.0
12,32,1,8,0.0
12,33,1,8,1.0
12,34,1,8,1.0
12,35,1,8,1.0
12,36,1,8,1.0
12,37,1,8,1.0
12,38,1,8,1.0
12,39,1,8,1.0
12,40,1,8,0.0
13,20,1,8,1.0
13,21,1,8,1.0
13,22,1,8,1.0
13,23,1,8,1.0
13,24,1,8,0.0
13,25,1,8,1.0
13,26,1,8,0.0
13,27,1,8,0.0
13,28,1,8,0.0
13,29,1,8,0.0
13,30,1,8,0.0
13,31,1,8,1.0
13,32,1,8,0.0
13,33,1,8,1.0
13,34,1,8,1.0
13,35,1,8,1.0
13,36,1,8,1.0
13,37,1,8,1.0
13,38,1,8,0.0
13,39,1,8,1.0
13,40,1,8,0.0
14,20,1,8,1.0
14,21,1,8,1.0
14,22,1,8,1.0
14,23,1,8,1.0
14,24,1,8,0.0
14,25,1,8,0.0
14,26,1,8,0.0
14,27,1,8,0.0
14,28,1,8,0.0
14,29,1,8,0.0
14,30,1,8,0.0
14,31,1,8,1.0
14,32,1,8,1.0
14,33,1,8,1.0
14,34,1,8,1.0
14,35,1,8,1.0
14,36,1,8,1.0
14,37,1,8,1.0
14,38,1,8,0.0
14,39,1,8,0.0
14,40,1,8,0.0
15,20,1,8,1.0
15,21,1,8,1.0
15,22,1,8,1.0
15,23,1,8,0.0
15,24,1,8,0.0
15,25,1,8,0.0
15,26,1,8,0.0
15,27,1,8,0.0
15,28,1,8,0.0
15,29,1,8,0.0
15,30,1,8,1.0
15,31,1,8,1.0
15,32,1,8,1.0
15,33,1,8,1.0
15,34,1,8,1.0
15,35,1,8,1.0
15,36,1,8,1.0
15,37,1,8,0.0
15,38,1,8,0.0
15,39,1,8,0.0
15,40,1,8,0.0
16,20,1,8,1.0
16,21,1,8,1.0
16,22,1,8,0.0
16,23,1,8,0.0
16,24,1,8,0.0
16,25,1,8,0.0
16,26,1,8,0.0
16,27,1,8,0.0
16,28,1,8,0.0
16,29,1,8,0.0
16,30,1,8,0.0
16,31,1,8,0.0
16,32,1,8,0.0
16,33,1,8,1.0
16,34,1,8,1.0
16,35,1,8,1.0
16,36,1,8,1.0
16,37,1,8,1.0
16,38,1,8,1.0
16,39,1,8,1.0
16,40,1,8,1.0
17,20,1,8,1.0
17,21,1,8,0.0
17,22,1,8,0.0
17,23,1,8,0.0
17,24,1,8,1.0
17,25,1,8,1.0
17,26,1,8,0.0
17,27,1,8,0.0
17,28,1,8,1.0
17,29,1,8,1.0
17,30,1,8,0.0
17,31,1,8,0.0
17,32,1,8,1.0
17,33,1,8,1.0
17,34,1,8,1.0
17,35,1,8,0.0
17,36,1,8,0.0
17,37,1,8,1.0
17,38,1,8,1.0
17,39,1,8,0.0
17,40,1,8,0.0
18,20,1,8,0.0
18,21,1,8,0.0
18,22,1,8,0.0
18,23,1,8,0.0
18,24,1,8,0.0
18,25,1,8,1.0
18,26,1,8,1.0
18,27,1,8,1.0
18,28,1,8,0.0
18,29,1,8,0.0
18,30,1,8,0.0
18,31,1,8,1.0
18,32,1,8,1.0
18,33,1,8,1.0
18,34,1,8,1.0
18,35,1,8,1.0
18,36,1,8,0.0
18,37,1,8,0.0
18,38,1,8,0.0
18,39,1,8,1.0
18,40,1,8,1.0
19,20,1,8,0.0
19,21,1,8,0.0
19,22,1,8,0.0
19,23,1,8,0.0
19,24,1,8,1.0
19,25,1,8,1.0
19,26,1,8,1.0
19,27,1,8,0.0
19,28,1,8,0.0
19,29,1,8,0.0
19,30,1,8,1.0
19,31,1,8,1.0
19,32,1,8,1.0
19,33,1,8,1.0
19,34,1,8,1.0
19,35,1,8,0.0
19,36,1,8,0.0
19,37,1,8,0.0
19,38,1,8,1.0
19,39,1,8,1.0
19,40,1,8,1.0
20,20,1,8,0.0
20,21,1,8,1.0
20,22,1,8,0.0
20,23,1,8,0.0
20,24,1,8,0.0
20,25,1,8,0.0
20,26,1,8,0.0
20,27,1,8,1.0
20,28,1,8,1.0
20,29,1,8,1.0
20,30,1,8,1.0
20,31,1,8,1.0
20,32,1,8,0.0
20,33,1,8,1.0
20,34,1,8,1.0
20,35,1,8,1.0
20,36,1,8,1.0
20,37,1,8,1.0
20,38,1,8,0.0
20,39,1,8,0.0
20,40,1,8,0.0
21,20,1,8,0.0
21,21,1,8,1.0
21,22,1,8,0.0
21,23,1,8,0.0
21,24,1,8,0.0
21,25,1,8,1.0
21,26,1,8,0.0
21,27,1,8,1.0
21,28,1,8,1.0
21,29,1,8,0.0
21,30,1,8,0.0
21,31,1,8,1.0
21,32,1,8,0.0
21,33,1,8,1.0
21,34,1,8,1.0
21,35,1,8,1.0
21,36,1,8,0.0
21,37,1,8,1.0
21,38,1,8,0.0
21,39,1,8,0.0
21,40,1,8,1.0
22,20,1,8,1.0
22,21,1,8,1.0
22,22,1,8,0.0
22,23,1,8,0.0
22,24,1,8,0.0
22,25,1,8,0.0
22,26,1,8,0.0
22,27,1,8,1.0
22,28,1,8,1.0
22,29,1,8,1.0
22,30,1,8,0.0
22,31,1,8,0.0
22,32,1,8,0.0
22,33,1,8,1.0
22,34,1,8,1.0
22,35,1,8,1.0
22,36,1,8,1.0
22,37,1,8,1.0
22,38,1,8,0.0
22,39,1,8,0.0
22,40,1,8,0.0
23,20,1,8,1.0
23,21,1,8,1.0
23,22,1,8,0.0
23,23,1,8,0.0
23,24,1,8,0.0
23,25,1,8,0.0
23,26,1,8,1.0
23,27,1,8,1.0
23,28,1,8,1.0
23,29,1,8,0.0
23,30,1,8,0.0
23,31,1,8,0.0
23,32,1,8,0.0
23,33,1,8,1.0
23,34,1,8,1.0
23,35,1,8,1.0
23,36,1,8,1.0
23,37,1,8,0.0
23,38,1,8,0.0
23,39,1,8,0.0
23,40,1,8,1.0
24,20,1,8,0.0
24,21,1,8,0.0
24,22,1,8,0.0
24,23,1,8,0.0
24,24,1,8,0.0
24,25,1,8,0.0
24,26,1,8,0.0
24,27,1,8,0.0
24,28,1,8,0.0
24,29,1,8,1.0
24,30,1,8,1.0
24,31,1,8,1.0
24,32,1,8,1.0
24,33,1,8,1.0
24,34,1,8,1.0
24,35,1,8,1.0
24,36,1,8,1.0
24,37,1,8,1.0
24,38,1,8,1.0
24,39,1,8,1.0
24,40,1,8,0.0
25,20,1,8,1.0
25,21,1,8,1.0
25,22,1,8,0.0
25,23,1,8,0.0
25,24,1,8,1.0
25,25,1,8,1.0
25,26,1,8,0.0
25,27,1,8,0.0
25,28,1,8,0.0
25,29,1,8,1.0
25,30,1,8,1.0
25,31,1,8,0.0
25,32,1,8,0.0
25,33,1,8,1.0
25,34,1,8,1.0
25,35,1,8,0.0
25,36,1,8,0.0
25,37,1,8,1.0
25,38,1,8,1.0
25,39,1,8,1.0
25,40,1,8,0.0
26,20,1,8,0.0
26,21,1,8,1.0
26,22,1,8,0.0
26,23,1,8,0.0
26,24,1,8,0.0
26,25,1,8,1.0
26,26,1,8,1.0
26,27,1,8,1.0
26,28,1,8,0.0
26,29,1,8,1.0
26,30,1,8,1.0
26,31,1,8,1.0
26,32,1,8,0.0
26,33,1,8,1.0
26,34,1,8,1.0
26,35,1,8,1.0
26,36,1,8,0.0
26,37,1,8,0.0
26,38,1,8,0.0
26,39,1,8,1.0
26,40,1,8,0.0
27,20,1,8,0.0
27,21,1,8,1.0
27,22,1,8,0.0
27,23,1,8,0.0
27,24,1,8,0.0
27,25,1,8,1.0
27,26,1,8,1.0
27,27,1,8,0.0
27,28,1,8,0.0
27,29,1,8,1.0
27,30,1,8,1.0
27,31,1,8,1.0
27,32,1,8,0.0
27,33,1,8,1.0
27,34,1,8,1.0
27,35,1,8,1.0
27,36,1,8,0.0
27,37,1,8,0.0
27,38,1,8,1.0
27,39,1,8,1.0
27,40,1,8,0.0
28,20,1,8,0.0
28,21,1,8,0.0
28,22,1,8,0.0
28,23,1,8,0.0
28,24,1,8,0.0
28,25,1,8,0.0
28,26,1,8,0.0
28,27,1,8,1.0
28,28,1,8,1.0
28,29,1,8,1.0
28,30,1,8,1.0
28,31,1,8,1.0
28,32,1,8,1.0
28,33,1,8,1.0
28,34,1,8,1.0
28,35,1,8,1.0
28,36,1,8,1.0
28,37,1,8,1.0
28,38,1,8,0.0
28,39,1,8,0.0
28,40,1,8,0.0
29,20,1,8,0.0
29,21,1,8,1.0
29,22,1,8,0.0
29,23,1,8,0.0
29,24,1,8,1.0
29,25,1,8,1.0
29,26,1,8,0.0
29,27,1,8,1.0
29,28,1,8,0.0
29,29,1,8,1.0
29,30,1,8,1.0
29,31,1,8,1.0
29,32,1,8,0.0
29,33,1,8,1.0
29,34,1,8,1.0
29,35,1,8,0.0
29,36,1,8,0.0
29,37,1,8,1.0
29,38,1,8,0.0
29,39,1,8,1.0
29,40,1,8,0.0
30,20,1,8,0.0
30,21,1,8,1.0
30,22,1,8,0.0
30,23,1,8,0.0
30,24,1,8,0.0
30,25,1,8,1.0
30,26,1,8,1.0
30,27,1,8,1.0
30,28,1,8,1.0
30,29,1,8,1.0
30,30,1,8,1.0
30,31,1,8,1.0
30,32,1,8,0.0
30,33,1,8,1.0
30,34,1,8,1.0
30,35,1,8,1.0
30,36,1,8,0.0
30,37,1,8,0.0
30,38,1,8,0.0
30,39,1,8,0.0
30,40,1,8,0.0
1,20,1,9,0.0
1,21,1,9,0.0
1,22,1,9,1.0
1,23,1,9,1.0
1,24,1,9,0.0
1,25,1,9,0.0
1,26,1,9,1.0
1,27,1,9,1.0
1,28,1,9,0.0
1,29,1,9,0.0
1,30,1,9,1.0
1,31,1,9,1.0
1,32,1,9,0.0
1,33,1,9,0.0
1,34,1,9,1.0
1,35,1,9,1.0
1,36,1,9,0.0
1,37,1,9,0.0
1,38,1,9,1.0
1,39,1,9,1.0
1,40,1,9,0.0
2,20,1,9,0.0
2,21,1,9,1.0
2,22,1,9,1.0
2,23,1,9,1.0
2,24,1,9,0.0
2,25,1,9,0.0
2,26,1,9,0.0
2,27,1,9,1.0
2,28,1,9,1.0
2,29,1,9,1.0
2,30,1,9,0.0
2,31,1,9,0.0
2,32,1,9,0.0
2,33,1,9,1.0
2,34,1,9,1.0
2,35,1,9,1.0
2,36,1,9,0.0
2,37,1,9,0.0
2,38,1,9,0.0
2,39,1,9,1.0
2,40,1,9,1.0
3,20,1,9,1.0
3,21,1,9,1.0
3,22,1,9,1.0
3,23,1,9,0.0
3,24,1,9,0.0
3,25,1,9,0.0
3,26,1,9,1.0
3,27,1,9,1.0
3,28,1,9,1.0
3,29,1,9,0.0
3,30,1,9,0.0
3,31,1,9,0.6
3,32,1,9,1.0
3,33,1,9,0.9
3,34,1,9,0.3
3,35,1,9,0.3
3,36,1,9,0.5
3,37,1,9,0.9
3,38,1,9,0.7
3,39,1,9,0.2
3,40,1,9,0.2
4,20,1,9,0.0
4,21,1,9,0.0
4,22,1,9,0.0
4,23,1,9,0.0
4,24,1,9,0.0
4,25,1,9,1.0
4,26,1,9,1.0
4,27,1,9,1.0
4,28,1,9,1.0
4,29,1,9,1.0
4,30,1,9,0.0
4,31,1,9,0.0
4,32,1,9,0.0
4,33,1,9,0.0
4,34,1,9,0.0
4,35,1,9,1.0
4,36,1,9,1.0
4,37,1,9,1.0
4,38,1,9,1.0
4,39,1,9,1.0
4,40,1,9,0.0
5,20,1,9,0.0
5,21,1,9,0.0
5,22,1,9,1.0
5,23,1,9,1.0
5,24,1,9,0.0
5,25,1,9,1.0
5,26,1,9,1.0
5,27,1,9,0.0
5,28,1,9,0.0
5,29,1,9,1.0
5,30,1,9,0.0
5,31,1,9,0.0
5,32,1,9,1.0
5,33,1,9,1.0
5,34,1,9,0.0
5,35,1,9,1.0
5,36,1,9,1.0
5,37,1,9,0.0
5,38,1,9,0.0
5,39,1,9,1.0
5,40,1,9,0.0
6,20,1,9,0.0
6,21,1,9,0.0
6,22,1,9,0.0
6,23,1,9,1.0
6,24,1,9,1.0
6,25,1,9,1.0
6,26,1,9,1.0
6,27,1,9,1.0
6,28,1,9,0.0
6,29,1,9,0.0
6,30,1,9,0.0
6,31,1,9,0.0
6,32,1,9,0.0
6,33,1,9,1.0
6,34,1,9,1.0
6,35,1,9,1.0
6,36,1,9,1.0
6,37,1,9,1.0
6,38,1,9,0.0
6,39,1,9,0.0
6,40,1,9,0.0
7,20,1,9,0.0
7,21,1,9,0.0
7,22,1,9,1.0
7,23,1,9,1.0
7,24,1,9,1.0
7,25,1,9,1.0
7,26,1,9,1.0
7,27,1,9,0.0
7,28,1,9,0.0
7,29,1,9,0.0
7,30,1,9,0.0
7,31,1,9,0.0
7,32,1,9,1.0
7,33,1,9,1.0
7,34,1,9,1.0
7,35,1,9,1.0
7,36,1,9,1.0
7,37,1,9,0.0
7,38,1,9,0.0
7,39,1,9,0.0
7,40,1,9,0.0
8,20,1,9,0.0
8,21,1,9,1.0
8,22,1,9,1.0
8,23,1,9,1.0
8,24,1,9,1.0
8,25,1,9,1.0
8,26,1,9,1.0
8,27,1,9,1.0
8,28,1,9,0.0
8,29,1,9,0.0
8,30,1,9,0.0
8,31,1,9,0.0
8,32,1,9,0.0
8,33,1,9,0.0
8,34,1,9,0.0
8,35,1,9,1.0
8,36,1,9,1.0
8,37,1,9,1.0
8,38,1,9,1.0
8,39,1,9,1.0
8,40,1,9,1.0
9,20,1,9,1.0
9,21,1,9,1.0
9,22,1,9,1.0
9,23,1,9,0.0
9,24,1,9,0.0
9,25,1,9,1.0
9,26,1,9,1.0
9,27,1,9,0.0
9,28,1,9,0.0
9,29,1,9,0.0
9,30,1,9,1.0
9,31,1,9,1.0
9,32,1,9,0.0
9,33,1,9,0.0
9,34,1,9,1.0
9,35,1,9,1.0
9,36,1,9,1.0
9,37,1,9,0.0
9,38,1,9,0.0
9,39,1,9,1.0
9,40,1,9,1.0
10,20,1,9,0.0
10,21,1,9,1.0
10,22,1,9,1.0
10,23,1,9,1.0
10,24,1,9,0.0
10,25,1,9,0.0
10,26,1,9,0.0
10,27,1,9,1.0
10,28,1,9,0.0
10,29,1,9,0.0
10,30,1,9,0.0
10,31,1,9,1.0
10,32,1,9,1.0
10,33,1,9,1.0
10,34,1,9,0.0
10,35,1,9,1.0
10,36,1,9,1.0
10,37,1,9,1.0
10,38,1,9,0.0
10,39,1,9,0.0
10,40,1,9,0.0
11,20,1,9,0.0
11,21,1,9,1.0
11,22,1,9,1.0
11,23,1,9,1.0
11,24,1,9,0.0
11,25,1,9,0.0
11,26,1,9,1.0
11,27,1,9,1.0
11,28,1,9,0.0
11,29,1,9,0.0
11,30,1,9,0.0
11,31,1,9,1.0
11,32,1,9,1.0
11,33,1,9,0.0
11,34,1,9,0.0
11,35,1,9,1.0
11,36,1,9,1.0
11,37,1,9,1.0
11,38,1,9,0.0
11,39,1,9,0.0
11,40,1,9,1.0
12,20,1,9,1.0
12,21,1,9,1.0
12,22,1,9,1.0
12,23,1,9,1.0
12,24,1,9,1.0
12,25,1,9,1.0
12,26,1,9,0.0
12,27,1,9,0.0
12,28,1,9,0.0
12,29,1,9,0.0
12,30,1,9,0.0
12,31,1,9,0.0
12,32,1,9,0.0
12,33,1,9,1.0
12,34,1,9,1.0
12,35,1,9,1.0
12,36,1,9,1.0
12,37,1,9,1.0
12,38,1,9,1.0
12,39,1,9,1.0
12,40,1,9,0.0
13,20,1,9,1.0
13,21,1,9,1.0
13,22,1,9,1.0
13,23,1,9,1.0
13,24,1,9,0.0
13,25,1,9,1.0
